,source,actual,dr,total_len,keywords,textonly_len,numonly_len,tt_ratio,nt_ratio,height,width,channels,area,ta_ratio,na_ratio,white_pix,black_pix,wb_ratio,bw_ratio
388,ChartExtraction_Output/filter_1_wrong/page14_0_2.png,WRONG,20,122,4,92,10,0.9590163934426229,0.10655737704918032,668,1603,3,1070804,10.926369344903456,1.2140410383226061,86994,983810,0.08842561063620008,11.30894084649516
389,ChartExtraction_Output/filter_1_wrong/page28_0_18.png,WRONG,45,16,0,15,0,1.0,0.0,191,748,3,142868,11.199148864686283,0.0,25455,117413,0.2167988212548866,4.612571204085642
390,ChartExtraction_Output/filter_1_wrong/page27_a_2.png,WRONG,17,73,0,59,0,1.0,0.0410958904109589,488,629,3,306952,23.78222002137142,0.9773515077275925,20943,286009,0.07322496844504893,13.656543952633339
391,ChartExtraction_Output/filter_1_wrong/page37_a_2.png,WRONG,19,73,0,55,0,1.0,0.0273972602739726,446,1434,3,639564,11.41402580507971,0.3127130357556085,48467,591097,0.08199500251227802,12.195865227887015
392,ChartExtraction_Output/filter_1_wrong/page4_0_71.png,WRONG,5,15,0,6,8,0.4,0.6,187,1580,3,295460,2.0307317403371017,3.0460976105056523,6202,289258,0.021441066452786095,46.63947113834247
393,ChartExtraction_Output/filter_1_wrong/page64_0_12.png,WRONG,14,86,0,62,4,0.9534883720930233,0.05813953488372093,637,1528,3,973336,8.424634453056292,0.513697222747335,54780,918556,0.05963708255130879,16.76809054399416
394,ChartExtraction_Output/filter_1_wrong/page22_0_27.png,WRONG,27,39,0,30,4,0.9230769230769231,0.1282051282051282,192,877,3,168384,21.37970353477765,2.969403268719118,18181,150203,0.12104285533577891,8.261536769154612
395,ChartExtraction_Output/filter_1_wrong/page50_0_10.png,WRONG,33,152,0,108,1,0.993421052631579,0.02631578947368421,573,1454,3,833142,18.124161307436186,0.48011023330956787,110566,722576,0.1530164301056221,6.535245916466183
396,ChartExtraction_Output/filter_1_wrong/page36_0_8.png,WRONG,13,4,0,4,0,1.0,0.0,354,1144,3,404976,0.9877128521196317,0.0,21148,383828,0.055097595798117904,18.149612256478154
397,ChartExtraction_Output/filter_1_wrong/page54_0_32.png,WRONG,2,5,0,4,1,0.8,0.2,233,1025,3,238825,1.674866534073066,0.4187166335182665,2453,236372,0.010377709711810198,96.36037505095801
398,ChartExtraction_Output/filter_1_wrong/page38_0_47.png,WRONG,7,23,2,17,6,0.7391304347826086,0.2608695652173913,648,319,3,206712,8.224002476876041,2.9025891094856613,6437,200275,0.032140806391212084,31.113096162808763
399,ChartExtraction_Output/filter_1_wrong/page3_0_14.png,WRONG,15,85,0,56,14,0.8470588235294118,0.25882352941176473,439,1527,3,670353,10.74060979812129,3.2818529938703938,41401,628952,0.06582537300143732,15.191710345160745
400,ChartExtraction_Output/filter_1_wrong/page55_0_32.png,WRONG,3,33,2,30,4,0.9696969696969697,0.15151515151515152,273,1491,3,407043,7.861577278076273,1.2283714496994176,5999,401044,0.014958458423514627,66.85180863477247
401,ChartExtraction_Output/filter_1_wrong/page67_0_7.png,WRONG,24,10,0,10,0,1.0,0.1,437,1292,3,564604,1.771152878831889,0.17711528788318892,54945,509659,0.10780737708938722,9.275803075803076
402,ChartExtraction_Output/filter_1_wrong/page85_0_33.png,WRONG,37,0,0,0,0,0.0,0.0,735,1496,3,1099560,0.0,0.0,159565,939995,0.16975090293033473,5.890984865101996
403,ChartExtraction_Output/filter_1_wrong/page54_0_30.png,WRONG,38,0,0,0,0,0.0,0.0,404,359,3,145036,0.0,0.0,22074,122962,0.1795188757502318,5.570444867264655
404,ChartExtraction_Output/filter_1_wrong/page4_a_1.png,WRONG,5,2,0,2,0,1.0,0.0,253,968,3,244904,0.8166465227191063,0.0,5189,239715,0.02164653859791836,46.19676238196184
405,ChartExtraction_Output/filter_1_wrong/page51_0_139.png,WRONG,0,0,0,0,0,0.0,0.0,474,1634,3,774516,0.0,0.0,1535,772981,0.001985818538877411,503.57068403908795
406,ChartExtraction_Output/filter_1_wrong/page10_0_8.png,WRONG,22,100,0,65,0,1.0,0.02,440,1404,3,617760,16.187516187516188,0.32375032375032375,53357,564403,0.09453705951244058,10.577862323593905
407,ChartExtraction_Output/filter_1_wrong/page26_0_13.png,WRONG,22,33,0,30,1,0.9696969696969697,0.030303030303030304,415,751,3,311665,10.267434585211685,0.32085733078786516,27684,283981,0.09748539514967551,10.257946828492992
408,ChartExtraction_Output/filter_1_wrong/page50_0_2.png,WRONG,17,187,6,100,22,0.946524064171123,0.1497326203208556,1945,1539,3,2993355,5.913097510986836,0.9354052559753187,201572,2791783,0.07220188675122673,13.850053578870082
409,ChartExtraction_Output/filter_1_wrong/page22_0_19.png,WRONG,23,28,0,25,2,0.9285714285714286,0.07142857142857142,193,781,3,150733,17.24904300982532,1.3268494622942555,13842,136891,0.10111694706006968,9.889539083947406
410,ChartExtraction_Output/filter_1_wrong/page22_0_31.png,WRONG,3,5,0,5,0,1.0,0.0,194,986,3,191284,2.613914389075929,0.0,2524,188760,0.013371477007840644,74.78605388272584
411,ChartExtraction_Output/filter_1_wrong/page82_0_1.png,WRONG,14,268,0,87,23,0.6828358208955224,0.3283582089552239,1912,1559,3,2980808,6.1392749885266005,2.9522196666138845,165091,2815717,0.05863195768608848,17.0555451235985
412,ChartExtraction_Output/filter_1_wrong/page22_0_25.png,WRONG,36,200,1,151,8,0.96,0.07,852,1497,3,1275444,15.053581341085927,1.0976569727875156,181993,1093451,0.1664390996944536,6.008203612226844
413,ChartExtraction_Output/filter_1_wrong/page47_0_14.png,WRONG,20,151,3,92,4,0.9735099337748344,0.059602649006622516,615,1404,3,863460,17.02452921965117,1.0423181154888472,67723,795737,0.0851072653401815,11.74987818023419
414,ChartExtraction_Output/filter_1_wrong/page35_0_23.png,WRONG,17,3,0,3,0,1.0,0.0,318,1422,3,452196,0.6634291325000663,0.0,30593,421603,0.07256352540185909,13.781028339816299
415,ChartExtraction_Output/filter_1_wrong/page32_0_2.png,WRONG,23,128,1,80,4,0.96875,0.0625,510,1404,3,716040,17.317468297860454,1.1172560192168035,64706,651334,0.09934380824584622,10.066052607177078
416,ChartExtraction_Output/filter_1_wrong/page22_0_2.png,WRONG,10,117,3,49,38,0.7777777777777778,0.37606837606837606,1337,1448,3,1935976,4.700471493448266,2.272755447381579,80735,1855241,0.043517257326676155,22.97938936025268
417,ChartExtraction_Output/filter_1_wrong/page118_0_9.png,WRONG,0,2,0,0,2,0.0,1.0,907,871,3,789997,0.0,0.2531655183500697,406,789591,0.0005141902579943287,1944.8054187192117
418,ChartExtraction_Output/filter_1_wrong/page8_0_15.png,WRONG,24,162,1,128,1,0.9938271604938271,0.037037037037037035,769,827,3,635963,25.315938191372766,0.9434511127219666,61828,574135,0.10768895817185853,9.286003105389144
419,ChartExtraction_Output/filter_1_wrong/page49_0_1.png,WRONG,5,6,0,5,1,1.0,0.16666666666666666,191,1176,3,224616,2.671225558286142,0.44520425971435695,4972,219644,0.022636630183387664,44.17618664521319
420,ChartExtraction_Output/filter_1_wrong/page10_a_7.png,WRONG,24,206,0,140,0,1.0,0.05339805825242718,750,976,3,732000,28.14207650273224,1.5027322404371586,70483,661517,0.10654752636742518,9.385483024275358
421,ChartExtraction_Output/filter_1_wrong/page9_0_5.png,WRONG,22,95,2,42,32,0.8,0.3473684210526316,493,1542,3,760206,9.997290208180413,4.340928643025706,65675,694531,0.09456021401492518,10.575272173582032
422,ChartExtraction_Output/filter_1_wrong/page11_a_39.png,WRONG,12,4,0,3,2,0.75,0.5,304,475,3,144400,2.0775623268698062,1.3850415512465373,7139,137261,0.05201040353778568,19.226922538170612
423,ChartExtraction_Output/filter_1_wrong/page34_b_2.png,WRONG,34,156,2,108,2,0.9935897435897436,0.04487179487179487,1807,718,3,1297426,11.946731451350598,0.5395298074803496,174904,1122522,0.15581342726467723,6.417932122764488
424,ChartExtraction_Output/filter_1_wrong/page42_0_22.png,WRONG,15,234,3,112,3,0.9829059829059829,0.03418803418803419,862,1504,3,1296448,17.740780964604827,0.6170706422471244,81342,1215106,0.06694230791387747,14.93823608959701
425,ChartExtraction_Output/filter_1_wrong/page34_b_3.png,WRONG,67,304,2,182,3,0.9901315789473685,0.039473684210526314,1807,788,3,1423916,21.138887406279583,0.8427463417785881,375657,1048259,0.3583627710327314,2.7904684326393494
426,ChartExtraction_Output/filter_1_wrong/page8_0_28.png,WRONG,16,49,3,38,3,0.9795918367346939,0.061224489795918366,250,1630,3,407500,11.779141104294478,0.7361963190184049,26217,381283,0.06875994995842982,14.543349734904833
427,ChartExtraction_Output/filter_1_wrong/page8_0_14.png,WRONG,27,0,0,0,0,0.0,0.0,769,711,3,546759,0.0,0.0,59906,486853,0.12304740856069492,8.12694888658899
428,ChartExtraction_Output/filter_1_wrong/page118_0_8.png,WRONG,0,7,0,6,1,1.0,0.14285714285714285,835,1096,3,915160,0.7648935705231873,0.10927051007474102,3022,912138,0.003313095167617181,301.8325612177366
429,ChartExtraction_Output/filter_1_wrong/page72_0_9.png,WRONG,10,1,0,1,0,1.0,0.0,820,985,3,807700,0.12380834468243158,0.0,32207,775493,0.041531000279822,24.078399105784456
430,ChartExtraction_Output/filter_1_wrong/page133_0_1.png,WRONG,12,179,3,84,18,0.7541899441340782,0.29608938547486036,1855,1528,3,2834440,4.762845570906423,1.8698578908002992,133393,2701047,0.04938566415171598,20.248791165953236
431,ChartExtraction_Output/filter_1_wrong/page32_0_3.png,WRONG,20,236,2,127,10,0.9576271186440678,0.08898305084745763,1254,1404,3,1760616,12.836416345188276,1.1927643506590875,140062,1620554,0.08642846828923936,11.570261741228885
432,ChartExtraction_Output/filter_1_wrong/page35_b_6.png,WRONG,13,71,1,45,7,0.8450704225352113,0.18309859154929578,496,1433,3,710768,8.441573059000968,1.8290074961168765,36583,674185,0.05426255404673791,18.42891506984118
433,ChartExtraction_Output/filter_1_wrong/page14_0_1.png,WRONG,19,139,2,96,12,0.9424460431654677,0.12949640287769784,799,1603,3,1280797,10.228006467847754,1.4053749345134319,99240,1181557,0.08399086967450575,11.90605602579605
434,ChartExtraction_Output/filter_1_wrong/page114_0_6.png,WRONG,15,168,6,34,87,0.27976190476190477,0.7619047619047619,548,1504,3,824192,5.702554744525547,15.530361857431279,50682,773510,0.06552210055461467,15.262025965826131
435,ChartExtraction_Output/filter_1_wrong/page47_0_15.png,WRONG,0,2,0,0,2,0.0,1.0,195,868,3,169260,0.0,1.1816140848398913,375,168885,0.0022204458655297986,450.36
436,ChartExtraction_Output/filter_1_wrong/page88_0_83.png,WRONG,0,3,0,0,3,0.0,1.0,194,859,3,166646,0.0,1.8002232276802324,176,166470,0.0010572475521114916,945.8522727272727
437,ChartExtraction_Output/filter_1_wrong/page55_a_1.png,WRONG,7,2,0,2,0,1.0,0.0,220,1005,3,221100,0.9045680687471732,0.0,6123,214977,0.02848211669155305,35.109750122488975
438,ChartExtraction_Output/filter_1_wrong/page52_0_68.png,WRONG,0,0,0,0,0,0.0,0.0,601,1635,3,982635,0.0,0.0,1535,981100,0.001564570380185506,639.1530944625407
439,ChartExtraction_Output/filter_1_wrong/page66_0_1.png,WRONG,4,4,1,4,0,1.0,0.0,212,1025,3,217300,1.840773124712379,0.0,3948,213352,0.01850463084480108,54.04052684903749
440,ChartExtraction_Output/filter_1_wrong/page22_0_18.png,WRONG,15,7,0,6,1,0.8571428571428571,0.14285714285714285,193,774,3,149382,4.016548178495401,0.6694246964159002,8870,140512,0.06312628102937827,15.841262683201803
441,ChartExtraction_Output/filter_1_wrong/page32_b_51.png,WRONG,13,48,1,36,2,0.9791666666666666,0.08333333333333333,397,1433,3,568901,8.261542869497505,0.7031100314465961,29164,539737,0.0540337238321627,18.506960636401043
442,ChartExtraction_Output/filter_1_wrong/page26_0_12.png,WRONG,21,104,0,76,0,1.0,0.028846153846153848,415,828,3,343620,30.265991502240848,0.8730574471800244,29460,314160,0.09377387318563789,10.663951120162933
443,ChartExtraction_Output/filter_1_wrong/page99_0_37.png,WRONG,61,0,0,0,0,0.0,0.0,347,1497,3,519459,0.0,0.0,124296,395163,0.3145436187092415,3.1792093068159875
444,ChartExtraction_Output/filter_1_wrong/page54_0_31.png,WRONG,36,11,0,10,0,1.0,0.0,404,399,3,161196,6.823990669743666,0.0,22792,138404,0.16467732146469755,6.072481572481572
445,ChartExtraction_Output/filter_1_wrong/page67_0_4.png,WRONG,21,77,3,24,49,0.6103896103896104,0.6753246753246753,531,1301,3,690831,6.803400542245498,7.527166557377999,58347,632484,0.09225055495474985,10.840043189881229
446,ChartExtraction_Output/filter_1_wrong/page61_0_27.png,WRONG,20,50,3,34,6,0.9,0.14,196,779,3,152684,29.472636294569178,4.584632312488538,12532,140152,0.08941720417832068,11.183530162783274
447,ChartExtraction_Output/filter_1_wrong/page32_a_10.png,WRONG,17,36,3,26,4,0.9166666666666666,0.1111111111111111,697,424,3,295528,11.166454616821417,1.3535096505238082,20063,275465,0.07283320930063711,13.730000498429945
448,ChartExtraction_Output/filter_1_wrong/page12_0_14.png,WRONG,22,114,0,80,2,0.9824561403508771,0.07894736842105263,226,1288,3,291088,38.47633705271259,3.0918485131644036,25700,265388,0.09683934465763336,10.326381322957198
449,ChartExtraction_Output/filter_1_wrong/page41_0_2.png,WRONG,6,6,0,6,0,1.0,0.0,226,767,3,173342,3.461365393268798,0.0,4647,168695,0.027546755979726726,36.30191521411663
450,ChartExtraction_Output/filter_1_wrong/page51_0_2.png,WRONG,4,2,0,2,0,1.0,0.0,227,752,3,170704,1.1716187084075358,0.0,3207,167497,0.019146611581102944,52.22856251948862
451,ChartExtraction_Output/filter_1_wrong/page11_0_53.png,WRONG,0,1,0,0,1,0.0,1.0,196,836,3,163856,0.0,0.6102919636754223,96,163760,0.0005862237420615535,1705.8333333333333
452,ChartExtraction_Output/filter_1_wrong/page32_a_8.png,WRONG,15,16,2,13,0,1.0,0.0,332,1433,3,475756,3.3630684636662487,0.0,29734,446022,0.06666487303316877,15.000403578395103
453,ChartExtraction_Output/filter_1_wrong/page22_0_20.png,WRONG,14,3,0,2,1,0.6666666666666666,0.3333333333333333,187,729,3,136323,1.4671038636180247,0.7335519318090123,7983,128340,0.06220196353436185,16.076662908680948
454,ChartExtraction_Output/filter_1_wrong/page7_0_31.png,WRONG,17,77,0,62,4,0.948051948051948,0.05194805194805195,246,1179,3,290034,25.16946289055766,1.3791486515374058,20319,269715,0.07533507591346421,13.274029233722132
455,ChartExtraction_Output/filter_1_wrong/page7_b_6.png,WRONG,28,181,2,105,3,0.9779005524861878,0.049723756906077346,555,1517,3,841935,21.02300058793137,1.0689661315897308,93450,748485,0.12485220144692279,8.009470304975922
456,ChartExtraction_Output/filter_1_wrong/page40_0_7.png,WRONG,22,26,1,17,3,0.9230769230769231,0.11538461538461539,257,506,3,130042,18.45557589086603,2.3069469863582537,11273,118769,0.09491533986141165,10.535704781335935
457,ChartExtraction_Output/filter_1_wrong/page95_0_69.png,WRONG,17,17,0,15,2,0.9411764705882353,0.11764705882352941,197,520,3,102440,15.618898867629833,1.952362358453729,6833,95607,0.0714696622632234,13.991950826869603
458,ChartExtraction_Output/filter_1_wrong/page114_0_2.png,WRONG,18,113,5,31,51,0.5132743362831859,0.5752212389380531,334,1504,3,502336,11.546056822525163,12.939546439036821,35706,466630,0.07651886933973384,13.068671931888199
459,ChartExtraction_Output/filter_1_wrong/page48_0_1.png,WRONG,18,139,3,84,7,0.9496402877697842,0.09352517985611511,630,1404,3,884520,14.92334825668159,1.4697236919459142,65133,819387,0.07948991136056589,12.580212795357193
460,ChartExtraction_Output/filter_1_wrong/page27_a_5.png,WRONG,7,30,0,25,0,1.0,0.03333333333333333,506,629,3,318274,9.425840627886663,0.3141946875962221,9753,308521,0.03161211068290327,31.633446119142828
461,ChartExtraction_Output/filter_1_wrong/page49_b_26.png,WRONG,1,8,0,7,1,0.875,0.125,211,1078,3,227458,3.0774912291499965,0.4396416041642853,1775,225683,0.007865014201335502,127.14535211267605
462,ChartExtraction_Output/filter_1_wrong/page32_0_7.png,WRONG,2,8,0,8,0,1.0,0.125,265,1139,3,301835,2.650454718637666,0.33130683982970827,2788,299047,0.009322949235404469,107.26219512195122
463,ChartExtraction_Output/filter_1_wrong/page97_0_12.png,WRONG,4,2,0,2,0,1.0,0.0,203,993,3,201579,0.9921668427762812,0.0,3514,198065,0.017741650468280613,56.364541832669325
464,ChartExtraction_Output/filter_1_wrong/page27_b_14.png,WRONG,3,16,1,15,0,1.0,0.0,331,1069,3,353839,4.521830550052425,0.0,4196,349643,0.012000812257073643,83.32769304099142
465,ChartExtraction_Output/filter_1_wrong/page14_0_5.png,WRONG,21,216,1,149,12,0.9583333333333334,0.0787037037037037,953,1493,3,1422829,14.548480527175087,1.194802748608582,119735,1303094,0.09188515947429733,10.883150290224245
466,ChartExtraction_Output/filter_1_wrong/page93_0_24.png,WRONG,16,107,2,72,2,0.9719626168224299,0.04672897196261682,569,757,3,430733,24.14488790039305,1.1608119182881274,27569,403164,0.0683816015318828,14.623816605607749
467,ChartExtraction_Output/filter_1_wrong/page93_0_18.png,WRONG,52,0,0,0,0,0.0,0.0,373,721,3,268933,0.0,0.0,55847,213086,0.262086669232141,3.815531720593765
468,ChartExtraction_Output/filter_1_wrong/page49_0_4.png,WRONG,29,27,1,18,5,0.7777777777777778,0.2222222222222222,427,714,3,304878,6.888001102080176,1.9680003148800502,35512,269366,0.13183549519983961,7.585210633025456
469,ChartExtraction_Output/filter_1_wrong/page92_0_18.png,WRONG,1,8,0,8,0,1.0,0.0,296,1048,3,310208,2.578914792655251,0.0,1411,308797,0.004569344909438887,218.84975194897237
470,ChartExtraction_Output/filter_1_wrong/page6_b_27.png,WRONG,23,61,2,33,6,0.9016393442622951,0.11475409836065574,816,568,3,463488,11.86654239160453,1.51028721347694,42048,421440,0.09977220956719818,10.02283105022831
471,ChartExtraction_Output/filter_1_wrong/page60_0_3 2.png,WRONG,33,135,1,90,4,1.0,0.05185185185185185,326,1496,3,487696,27.68117843902759,1.4353203635051344,64291,423405,0.1518427982664352,6.585758504300758
472,ChartExtraction_Output/filter_1_wrong/page11_a_28.png,WRONG,12,12,0,2,8,0.16666666666666666,0.8333333333333334,333,477,3,158841,1.2591207559761017,6.29560377988051,7557,151284,0.049952407392718334,20.019055180627234
473,ChartExtraction_Output/filter_1_wrong/page11_a_29.png,WRONG,10,14,0,3,9,0.21428571428571427,0.7857142857142857,333,541,3,180153,1.665251203143994,6.105921078194646,7539,172614,0.04367548402794675,22.89614007162754
474,ChartExtraction_Output/filter_1_wrong/page42_0_32.png,WRONG,28,0,0,0,0,0.0,0.0,334,1300,3,434200,0.0,0.0,48106,386094,0.1245966008277777,8.025901134993555
475,ChartExtraction_Output/filter_1_wrong/page12_b_4.png,WRONG,34,109,0,85,0,1.0,0.045871559633027525,555,1516,3,841380,12.954907414010318,0.5942618079821247,114352,727028,0.15728692705095265,6.357807471666433
476,ChartExtraction_Output/filter_1_wrong/page6_b_26.png,WRONG,10,0,0,0,0,0.0,0.0,816,168,3,137088,0.0,0.0,5764,131324,0.04389144406201456,22.783483691880637
477,ChartExtraction_Output/filter_1_wrong/page49_0_5.png,WRONG,24,105,4,74,1,1.0,0.01904761904761905,427,809,3,345443,30.395752700156034,0.5789667180982101,33497,311946,0.10738076461951748,9.312654864614741
478,ChartExtraction_Output/filter_1_wrong/page93_0_19.png,WRONG,20,9,0,9,0,1.0,0.1111111111111111,259,1314,3,340326,2.6445231924683976,0.2938359102742664,27757,312569,0.08880279234345057,11.260907158554598
479,ChartExtraction_Output/filter_1_wrong/page115_0_15.png,WRONG,12,146,7,69,48,0.684931506849315,0.3972602739726027,723,1504,3,1087392,9.196315588122774,5.333863041111209,51755,1035637,0.04997407392744755,20.01037580910057
480,ChartExtraction_Output/filter_1_wrong/page93_0_25.png,WRONG,39,0,0,0,0,0.0,0.0,569,721,3,410249,0.0,0.0,63156,347093,0.1819569971160467,5.49580404078789
481,ChartExtraction_Output/filter_1_wrong/page10_a_3.png,WRONG,21,206,0,127,4,0.9854368932038835,0.05339805825242718,554,1532,3,848728,23.918145742805702,1.2960571584771563,72528,776200,0.09343983509404792,10.702073681888374
482,ChartExtraction_Output/filter_1_wrong/page4_a_24.png,WRONG,14,164,0,108,9,0.926829268292683,0.12195121951219512,643,1467,3,943281,16.11396816007107,2.120258968430404,52846,890435,0.05934852066686507,16.849619649547744
483,ChartExtraction_Output/filter_1_wrong/page14_0_4.png,WRONG,24,261,6,163,19,0.9616858237547893,0.0842911877394636,987,1524,3,1504188,16.686743944241012,1.4625831345549891,145100,1359088,0.10676277032833782,9.366560992419021
484,ChartExtraction_Output/filter_1_wrong/page2_b_38.png,WRONG,23,100,0,67,2,0.98,0.06,215,1502,3,322930,30.347134053819712,1.8579877992134517,30317,292613,0.10360783697238332,9.651779529636837
485,ChartExtraction_Output/filter_1_wrong/page32_0_6.png,WRONG,17,157,1,43,87,0.5796178343949044,0.5987261146496815,802,1418,3,1137236,8.001857134315129,8.265654622259584,77366,1059870,0.07299574476114995,13.699428689605252
486,ChartExtraction_Output/filter_1_wrong/page95_0_68.png,WRONG,23,30,0,19,2,0.8,0.2,197,915,3,180255,13.314471165848381,3.3286177914620954,16568,163687,0.10121756767489172,9.879707870593917
487,ChartExtraction_Output/filter_1_wrong/page37_a_27.png,WRONG,46,0,0,0,0,0.0,0.0,420,685,3,287700,0.0,0.0,52848,234852,0.22502682540493588,4.4439146230699365
488,ChartExtraction_Output/filter_1_wrong/page9_b_13.png,WRONG,72,264,3,151,13,0.9621212121212122,0.10227272727272728,990,1506,3,1490940,17.036232175674407,1.8109380659181455,425987,1064953,0.4000054462497406,2.499965961402578
489,ChartExtraction_Output/filter_1_wrong/page7_b_7.png,WRONG,20,114,2,79,2,0.9824561403508771,0.06140350877192982,481,1077,3,518037,21.62007733038374,1.3512548331489838,42412,475625,0.08917109067017083,11.214396868810715
490,ChartExtraction_Output/filter_1_wrong/page40_0_6.png,WRONG,85,0,0,0,0,0.0,0.0,319,1332,3,424908,0.0,0.0,142207,282701,0.50302970276016,1.9879541794707716
491,ChartExtraction_Output/filter_1_wrong/page15_0_70.png,WRONG,0,3,0,3,0,1.0,0.3333333333333333,341,926,3,315766,0.950070621916229,0.3166902073054097,790,314976,0.0025081276033729555,398.7037974683544
492,ChartExtraction_Output/filter_1_wrong/page7_0_30.png,WRONG,38,2,0,2,0,1.0,0.0,246,455,3,111930,1.786831055123738,0.0,16751,95179,0.1759947047142752,5.681989134977016
493,ChartExtraction_Output/filter_1_wrong/page22_0_21.png,WRONG,20,22,0,20,1,0.9545454545454546,0.045454545454545456,187,825,3,154275,13.612056392805057,0.6481931615621455,12125,142150,0.08529722124516356,11.723711340206185
494,ChartExtraction_Output/filter_1_wrong/page2_0_12.png,WRONG,16,322,0,182,6,0.9875776397515528,0.062111801242236024,1284,1528,3,1961952,16.20834760483437,1.0193929311216585,125259,1836693,0.0681981147638718,14.66316192848418
495,ChartExtraction_Output/filter_1_wrong/page12_0_29.png,WRONG,9,39,2,23,11,0.8461538461538461,0.3076923076923077,308,1526,3,470008,7.021157086687886,2.5531480315228676,17741,452267,0.03922682840003803,25.49275689081788
496,ChartExtraction_Output/filter_1_wrong/page61_0_22.png,WRONG,25,48,0,43,0,1.0,0.020833333333333332,202,781,3,157762,30.42557776904451,0.6338662035217607,15538,142224,0.10925019687253909,9.153301583215343
497,ChartExtraction_Output/filter_1_wrong/page32_a_11.png,WRONG,42,53,0,40,10,0.8490566037735849,0.2830188679245283,697,1010,3,703970,6.392317854454025,2.130772618151342,118505,585465,0.20241175817512574,4.9404244546643605
498,ChartExtraction_Output/filter_1_wrong/page84_0_21.png,WRONG,21,75,5,54,3,1.0133333333333334,0.06666666666666667,254,1459,3,370586,20.50806020734728,1.3492144873254792,31695,338891,0.09352564688941283,10.692254298785297
499,ChartExtraction_Output/filter_1_wrong/page32_a_13.png,WRONG,16,47,2,27,8,0.8723404255319149,0.19148936170212766,463,1434,3,663942,6.175238198517341,1.355540092357465,43076,620866,0.0693805104483093,14.413269570062216
500,ChartExtraction_Output/filter_1_wrong/page51_0_1.png,WRONG,3,5,0,3,2,0.6,0.4,227,581,3,131887,2.274674531985715,1.5164496879904767,1992,129895,0.015335463258785943,65.20833333333333
501,ChartExtraction_Output/filter_1_wrong/page41_0_1.png,WRONG,4,7,0,6,1,1.0,0.14285714285714285,226,719,3,162494,4.307851366819698,0.6154073381170997,2638,159856,0.016502352116905216,60.59742228961334
502,ChartExtraction_Output/filter_1_wrong/page31_b_9.png,WRONG,17,56,1,41,1,0.9642857142857143,0.05357142857142857,534,1434,3,765756,7.0518546377697335,0.3917697020983185,53882,711874,0.07569036093465979,13.211721910842211
503,ChartExtraction_Output/filter_1_wrong/page4_a_7.png,WRONG,22,245,1,153,7,0.963265306122449,0.08571428571428572,634,1467,3,930078,25.374215925976102,2.2578751459555004,82645,847433,0.09752393404552337,10.25389315748079
504,ChartExtraction_Output/filter_1_wrong/page82_0_7.png,WRONG,16,127,0,69,6,0.905511811023622,0.10236220472440945,819,1528,3,1251432,9.189472540257881,1.0388099393334995,81940,1169492,0.07006460924914407,14.272540883573347
505,ChartExtraction_Output/filter_1_wrong/page7_b_5.png,WRONG,33,151,6,94,9,0.9470198675496688,0.07947019867549669,472,1517,3,716024,19.97139760678413,1.6759214774923747,93073,622951,0.14940661464545366,6.693144091197232
506,ChartExtraction_Output/filter_1_wrong/page2_b_8.png,WRONG,22,51,0,43,0,1.0,0.0392156862745098,199,1516,3,301684,16.90510600495883,0.6629453335277973,26841,274843,0.09765939099776963,10.239670653105325
507,ChartExtraction_Output/filter_1_wrong/page48_0_2.png,WRONG,18,282,6,148,6,0.9680851063829787,0.10283687943262411,1268,1404,3,1780272,15.334735366281109,1.6289645627185059,129059,1651213,0.07816011622970508,12.794249141865349
508,ChartExtraction_Output/filter_1_wrong/page27_a_6.png,WRONG,38,23,0,22,1,0.9565217391304348,0.043478260869565216,506,811,3,410366,5.361067924730606,0.24368490566957302,62536,347830,0.17978897737400454,5.562076244083408
509,ChartExtraction_Output/filter_1_wrong/page24_0_19 2.png,WRONG,28,140,0,103,2,0.9857142857142858,0.04285714285714286,234,1633,3,382122,36.114120621162876,1.570179157441864,42060,340062,0.12368332833424493,8.085164051355207
510,ChartExtraction_Output/filter_1_wrong/page32_0_4.png,WRONG,0,1,0,0,1,0.0,1.0,289,838,3,242182,0.0,0.41291260291846626,147,242035,0.0006073501766273473,1646.4965986394557
511,ChartExtraction_Output/filter_1_wrong/page72_0_10.png,WRONG,1,4,0,2,2,0.5,0.5,347,921,3,319587,0.6258076830409247,0.6258076830409247,1880,317707,0.0059174018828669185,168.99308510638298
512,ChartExtraction_Output/filter_1_wrong/page9_0_3.png,WRONG,16,68,3,26,37,0.6911764705882353,0.5441176470588235,489,1546,3,755994,6.216980558046758,4.894218737185745,48155,707839,0.06803100705103844,14.699179732115045
513,ChartExtraction_Output/filter_1_wrong/page88_0_1 2.png,WRONG,18,1,0,0,1,0.0,1.0,228,1299,3,296172,0.0,0.33764164066826036,21043,275129,0.07648412199368296,13.074609133678658
514,ChartExtraction_Output/filter_1_wrong/page8_0_13.png,WRONG,8,6,0,6,0,1.0,0.0,187,1232,3,230384,2.6043475241336203,0.0,7657,222727,0.03437840944295034,29.088024030299074
515,ChartExtraction_Output/filter_1_wrong/page49_0_7.png,WRONG,23,140,2,84,5,0.9785714285714285,0.07142857142857142,515,1404,3,723060,18.947251956960695,1.3830110917489558,67641,655419,0.10320268408453219,9.689670466137402
516,ChartExtraction_Output/filter_1_wrong/page9_0_13.png,WRONG,0,0,0,0,0,0.0,0.0,929,833,3,773857,0.0,0.0,87,773770,0.00011243651214185093,8893.908045977012
